"gene","CJI1.A.CD1.ET1.1","CJI2.B.CD1.ET2.1","CJI3.I.K5PP3W.ET1.1","CJI4.J.K5PP3W.ET2.1","CJI5.K.K5PP3W.Rap1.1","CJI6.L.K5PP3W.Rap2.1"
"ENSMUSG00000015966",8.14295470534872,8.09104087336217,8.55300425310825,8.61909186257733,7.99275052211431,8.16461541652631
"ENSMUSG00000015968",8.98948401439346,8.97987305673229,8.62419872234809,8.72259769498097,8.60665360272009,8.75697551875365
"ENSMUSG00000015970",10.0352706827201,10.1975608858119,10.7249451116267,10.757747702678,9.93202602159079,10.0547343063789
"ENSMUSG00000015971",9.7371457668414,9.63263803718649,9.30573211660756,9.42690198637056,9.53741162023759,9.48491252240811
"ENSMUSG00000015980",7.82781167476527,7.76069746048609,7.55240716041742,7.69627220324388,7.65777902464796,7.61601096887019
"ENSMUSG00000015981",7.99271157835873,7.93429812998154,7.44040055543995,7.48734146310881,8.00028502207052,8.02716087226453
"ENSMUSG00000015994",10.494777858404,10.4377379681726,10.3048190178936,10.3063779351064,10.6265689045001,10.5557163043408
"ENSMUSG00000016018",10.5585575685644,10.6227920002595,10.8204967907132,10.838039974504,10.7256888317358,10.7614368752945
"ENSMUSG00000016024",13.0547241062,12.1683701232684,12.4792622396105,12.4479795071292,11.9147279845416,12.7394859135458
"ENSMUSG00000016028",8.99515833372405,9.34706703359935,11.7269224920234,10.6078477839674,10.1197463132464,9.40222064495382
"ENSMUSG00000016087",8.11853249599499,7.96643377117868,7.64444413196581,7.60148917730752,7.64572268328989,7.37405543330031
"ENSMUSG00000016128",10.1338465366687,10.340401020432,9.42756045770935,9.26489357377162,9.91087580803833,9.9282854150515
"ENSMUSG00000016179",8.53357604055825,8.24833812402199,8.15587437118583,8.2964417836619,8.35752867382476,8.38153825473617
"ENSMUSG00000016181",9.02038431577448,9.0012314165747,9.19748503510389,8.93130356343926,8.94989748173198,8.81806941816692
"ENSMUSG00000016194",7.61454611147229,7.68445115760084,7.42187258449017,7.35723529096861,7.49265490073403,7.43781421711327
"ENSMUSG00000016206",7.62649154130929,7.58422028852879,7.78566402357913,7.60148917730752,7.60802000459828,7.61601096887019
"ENSMUSG00000016239",8.42930504866231,8.76559461459642,8.28549842586919,8.41324697470107,8.2598706573422,8.58452840973715
"ENSMUSG00000016252",8.76252680964549,8.88400829016226,9.20004658328667,9.01809354649908,9.19092010484555,9.10029302325564
"ENSMUSG00000016253",8.9431507580421,8.99516557117871,9.34070205947608,9.3095942137325,9.25159391709816,9.03618489828682
"ENSMUSG00000016256",9.65526067630691,9.70406705695931,9.39038898995916,9.41198456235445,9.64670929173713,9.58164385195064
"ENSMUSG00000016257",9.21813101894158,9.25328987781507,9.95131452060975,9.63475086891402,9.58835441902313,9.37348704469399
"ENSMUSG00000016262",10.5247131525784,10.4142920975921,10.2735570091188,10.3297773824866,10.3513547129834,10.5619081860335
"ENSMUSG00000016308",9.40660473939939,9.4562613393377,9.81202369161678,9.62745715225852,9.84701965723593,9.78384166589495
"ENSMUSG00000016319",11.8828060856253,12.0807523821816,12.8554228095645,12.4625303510557,12.4010459732881,12.3136363934825
"ENSMUSG00000016344",8.4956072027031,8.69790637049988,8.94646886385251,9.05515763298176,8.89569891971899,8.81059778724297
"ENSMUSG00000016356",8.91330321652975,9.40388702953199,8.07020687906388,8.43232120066681,8.63123373032288,8.71311178059639
"ENSMUSG00000016382",11.9926051775856,12.2299217094624,12.435394829709,12.3919356350215,12.419040544696,12.5508892238445
"ENSMUSG00000016386",8.93427071467357,8.8262267500885,9.4510766639327,9.06634978012936,8.84584046265143,9.27819139781287
"ENSMUSG00000016409",9.80365847787647,9.91854487384811,9.86629801319977,9.7581565006064,10.06901790991,9.921814256281
"ENSMUSG00000016427",8.72085178999965,8.93922583695394,9.07103650061512,9.04102886334354,8.94050140145822,8.9980591265669
"ENSMUSG00000016477",8.80940286296355,9.04290325315512,9.79399936578128,9.67241877660008,9.33768215616294,9.25986629208526
"ENSMUSG00000016481",10.4349181368949,10.3595176948065,10.1753874638378,10.2396620472469,10.1236742048665,10.2778516758163
"ENSMUSG00000016487",13.3534125495415,13.2009783653364,11.9417388323129,12.0390360823405,12.9417798995159,13.0013061774512
"ENSMUSG00000016493",8.6703245287797,8.26562724824222,7.91167540940483,7.95953490859154,8.13251253066304,8.0349364031091
"ENSMUSG00000016494",9.04512159462644,8.96750487159443,8.02779455309135,7.8955230007545,7.8439002588074,8.17132057111775
"ENSMUSG00000016495",9.0559644787789,8.93604419825032,9.168972357119,9.13946007612075,9.08027256013346,9.02675963958797
"ENSMUSG00000016496",7.89469522919822,7.97427855354956,9.05110060074911,7.73880698504464,7.69260243789371,7.64287953918753
"ENSMUSG00000016503",9.28548211327109,9.14694627173458,9.49896181037766,9.5464876308151,9.26633576808024,9.20055833590163
"ENSMUSG00000016510",9.50622409477587,9.22813531360694,9.50304674910529,9.48902749525486,9.43802522322772,9.30902816467876
"ENSMUSG00000016520",9.65353767513865,9.87349231107841,9.93948239459908,9.88514993439999,9.84062972242008,9.83137310974996
"ENSMUSG00000016526",7.71445171930915,8.01989453462504,8.27438332257607,7.95180082101348,7.69260243789371,7.32443969420878
"ENSMUSG00000016528",11.3935168601204,11.6251208145621,11.4808466721675,11.326461418237,11.4684729792231,11.6405716213172
"ENSMUSG00000016529",7.77341113110532,7.76069746048609,7.42187258449017,7.47103229388216,7.64572268328989,7.94530463177791
"ENSMUSG00000016534",12.9511828835409,13.1809243703322,13.5548811052032,13.6245949238566,13.5791765318915,13.4479438346047
"ENSMUSG00000016541",11.2693001746295,11.4262303727141,11.6601713482402,11.6734483790755,11.4459002157563,11.5054540900101
"ENSMUSG00000016552",9.57366836195856,9.9958526164095,8.55731631808405,8.65849231802686,9.26389018095815,9.12682242204271
"ENSMUSG00000016554",10.8173779783962,10.8401130206148,11.4667042789237,11.0496295811207,11.0044085166953,10.8790911607604
"ENSMUSG00000016559",14.3458422269569,14.5925093399842,13.8208022643242,13.8879226014446,13.8493391166067,14.0960000784846
"ENSMUSG00000016619",10.7036640539012,10.8716336965725,11.0799167924291,10.8896627389916,10.8079118253605,10.7416060974476
"ENSMUSG00000016624",7.60234862037255,7.33968491703739,7.58028477734416,7.65072899215835,7.40326797941024,7.29645278253333
"ENSMUSG00000016637",8.4956072027031,8.37402386959898,8.32879824979682,8.17076008050181,8.46584480851089,8.34840582319169
"ENSMUSG00000016664",11.2543785748682,11.3355621477294,11.0346805160928,10.9883285238869,10.9788579933527,10.971657338422
"ENSMUSG00000016756",7.73467800606379,7.59773076345194,7.58028477734416,7.43651474798318,7.28621275588645,7.51021666274535
"ENSMUSG00000016757",9.62391029062389,9.66606768232215,10.697419506596,10.4134517241757,10.375621794817,9.99293936595997
"ENSMUSG00000016758",8.30890800218106,8.32123332130899,8.22866379491795,8.04726763636178,7.98514939827783,7.8349203837609
"ENSMUSG00000016831",11.0859849737629,11.2721636530232,10.774343577584,10.9008034004499,11.0051117836662,10.9592402020545
"ENSMUSG00000016833",8.74879453714579,8.58428185303887,9.15844798384316,9.00646957981404,8.84244412837271,8.91129840187497
"ENSMUSG00000016918",11.01621320979,10.9990595525998,11.9922802801774,11.8346219107336,11.7604392787561,11.7654108878057
"ENSMUSG00000016921",12.5745608194359,12.6904314526644,12.704607839819,12.6874121160563,12.4551389655394,12.660738634867
"ENSMUSG00000016933",11.3019140419402,11.0713512610077,11.1160122959733,11.2891512999402,11.2037219254492,11.2922610886505
"ENSMUSG00000016940",9.02868333539309,8.89393145118185,9.07948680903908,9.07190954469999,9.1434978721657,9.20055833590163
"ENSMUSG00000016942",7.61454611147229,7.49501872320389,7.38203684006282,7.47103229388216,7.42271598593105,7.52670342270674
"ENSMUSG00000016946",9.13196058566965,9.35401420555927,9.88958427554845,9.609050952385,9.41418093160479,9.60223724932279
"ENSMUSG00000016984",8.93723769789558,8.86392129506065,9.2962494269048,8.94669869150226,8.95612285676817,8.82919228908573
"ENSMUSG00000016995",7.99271157835873,8.08417277262792,7.96006031713663,8.0117833501329,7.75710637214066,8.53830084617249
"ENSMUSG00000017002",7.37130946433818,7.44340094085788,8.49994032515773,7.80742601715998,7.38280118005174,7.49315327766316
"ENSMUSG00000017007",8.37799580725486,8.58001171134913,8.17458772035865,8.31770877223012,8.09953131035641,9.02043731107926
"ENSMUSG00000017009",12.6292252215407,12.915244943647,12.751115550692,12.4507504626468,12.7164383474764,12.6982093606076
"ENSMUSG00000017057",10.5540308108376,10.5601932448241,12.0856950565716,11.5598386695763,10.9673541221954,11.1163209338948
"ENSMUSG00000017119",11.9245325595147,12.0642020816903,11.5695280257395,11.6327225587932,12.0061878243998,11.8462236804385
"ENSMUSG00000017132",9.47710215592847,9.27061720659171,9.42107503679171,9.5464876308151,9.60175071335924,9.67584597780244
"ENSMUSG00000017144",11.9889436628463,12.449666648494,12.087014881253,12.0540288880634,12.7625486810075,12.859788819476
"ENSMUSG00000017146",7.61454611147229,8.42923037368372,9.79234909256727,9.27205257242738,8.59834341454514,8.34840582319169
"ENSMUSG00000017167",8.86086759593558,8.85034691633685,8.49540351507092,8.43232120066681,8.81493097296936,8.97855947237823
"ENSMUSG00000017176",9.21335679416824,9.18947820536951,9.25762563978077,9.23096222710519,9.15949743766189,9.11803947643827
"ENSMUSG00000017188",8.73839188439254,8.7728863431045,8.98936018522418,8.88072895016777,8.84922748148209,8.70904354286181
"ENSMUSG00000017204",10.4289889462115,10.1568935444922,7.64444413196581,7.76903759218927,8.36783780091924,8.53830084617249
"ENSMUSG00000017210",9.87007251337849,9.80387984503472,10.2828921678391,10.2467117439657,9.95138222199938,10.0354345330874
"ENSMUSG00000017221",10.9803458637386,10.9651519339541,11.5447438683333,11.2186172066629,11.1101437251176,11.044714024318
"ENSMUSG00000017264",10.6091693902442,10.6765126444094,10.8410637717434,10.6187076440743,10.5780941644545,10.5772709654789
"ENSMUSG00000017286",10.7077399057349,10.7555929114442,10.807691393015,10.757747702678,10.8231643779286,11.1731522348881
"ENSMUSG00000017288",10.2983738916274,10.4324433012216,10.5200621878729,10.4875256541621,10.3591212753547,10.3891126630616
"ENSMUSG00000017291",12.9400288680811,13.0647530496302,12.8990685567605,12.7596746073051,13.1967371911437,13.1906055270476
"ENSMUSG00000017299",9.10105389929717,9.07472021067475,9.05682819546504,9.15516208483745,9.10261576599226,9.11509856395444
"ENSMUSG00000017307",8.63286632889946,8.46295846652931,8.38555975597855,8.46032351617438,8.42283090761195,8.48022055547536
"ENSMUSG00000017309",8.15493389826301,7.80074116566258,7.38203684006282,7.25352346255071,7.38280118005174,7.43781421711327
"ENSMUSG00000017314",8.29349052630121,8.15707387176263,8.21096642690017,8.24691660466742,8.58154183188801,8.41894122612424
"ENSMUSG00000017376",9.23235060418269,9.48380380442683,9.35898432966903,9.3816433622181,9.36291335737823,9.41635999657955
"ENSMUSG00000017386",9.51197411220756,9.33306326200153,9.82981649029258,9.70217259984345,9.59984498339514,9.45790800190174
"ENSMUSG00000017390",8.47831084487849,8.11801409304197,8.66019669330881,8.58245572309274,7.8439002588074,8.05786330827779
"ENSMUSG00000017400",7.46190372410528,7.49501872320389,7.00206112373495,7.00206112373495,7.33805770681262,7.51021666274535
"ENSMUSG00000017404",12.6334930712345,12.6393845566238,12.9091708828378,12.7468211571016,12.7458751940582,12.9570860051679
"ENSMUSG00000017405",9.11402134390314,8.86054162660011,8.52235360082583,8.66236065621865,8.85933321955513,8.87626510664091
"ENSMUSG00000017412",8.21269736947001,8.27132540723509,7.886355213109,8.15230876477944,8.21327818375282,8.55236636156771
"ENSMUSG00000017417",9.44130704596371,9.66423170315436,10.0562575081699,10.3075010205969,10.3198549881446,10.5557163043408
"ENSMUSG00000017418",11.6838067830267,12.4994881161571,11.2920467673676,11.855317013683,11.8090495625833,12.519370209436
"ENSMUSG00000017421",11.9041740559911,11.8265054801685,12.5230527226549,12.3861568440577,12.03531300536,11.964757919452
"ENSMUSG00000017428",11.0135869703557,11.1401692704487,11.5765986078634,11.3825205937061,11.3352275983974,11.1487787025491
"ENSMUSG00000017446",8.6703245287797,8.47710367231409,8.52235360082583,8.26922554103054,8.91509644515724,8.63766288698742
"ENSMUSG00000017453",7.80112085852612,7.59773076345194,7.31260761531437,7.35723529096861,7.63342078429746,7.82497073585757
"ENSMUSG00000017466",13.2319064562477,13.290899136474,12.3276185120248,12.5494664379342,13.22948412375,13.2530519942454
"ENSMUSG00000017478",10.6855905650682,10.7682173434005,10.8713695533358,10.7128910757181,10.6707844941051,10.67850749047
"ENSMUSG00000017485",12.6800366106526,12.756639072926,13.0327295319515,12.9211104098912,12.9901841588148,13.1864662912036
"ENSMUSG00000017491",9.1294129635441,9.22813531360694,9.4014289541517,9.12888581109908,9.16742421085445,9.25193426527722
"ENSMUSG00000017493",9.39205100585888,9.27797429405539,10.9593361188407,11.0767086814834,10.87799331769,10.0249311197866
"ENSMUSG00000017499",7.91055875289655,7.96643377117868,9.00730723163855,8.40358281856875,8.09279244183949,8.08022086626273
"ENSMUSG00000017548",10.9877254304365,11.2501933393404,11.3646962443713,11.2292444783448,11.1926616986919,11.1765049128994
"ENSMUSG00000017550",8.92831565698354,9.03703265508217,9.85213660460028,9.33025439361243,9.13812070467658,9.08531604503069
"ENSMUSG00000017561",9.42712606864298,9.5652003652,9.39260426182887,9.47682889039372,9.52940220799221,9.69508042191181
"ENSMUSG00000017607",13.0230368895293,12.6520908583455,13.0286168638384,12.9516567025794,13.2750743251385,13.1466246542405
"ENSMUSG00000017615",11.6167589665764,11.443069220404,11.385793087729,11.2327694778707,11.576778163793,11.6012531471744
"ENSMUSG00000017631",11.5631065903575,11.5474730370285,11.7145869303393,11.6608722301405,11.9689328177198,11.8483233673839
"ENSMUSG00000017639",9.11143822111986,9.47960285630885,8.72160562347947,9.17580827553126,8.63931346338096,8.64628805515142
"ENSMUSG00000017664",8.92831565698354,9.01027633211645,9.05396759151671,9.02674256822782,8.90866397727931,8.63766288698742
"ENSMUSG00000017667",8.69585609386361,8.50486635823898,7.98323762477455,7.95180082101348,8.45643043630104,8.09482724545016
"ENSMUSG00000017670",9.9967770624962,9.77197039289745,10.1803992609946,10.201456620785,10.4656601777573,10.2816212984568
"ENSMUSG00000017677",12.4499031050118,12.7648097211197,11.5619475424452,11.9269415862505,12.0383989047589,12.6566740846623
"ENSMUSG00000017679",10.7620452416287,10.7572826358838,10.4982522759281,10.5294151786379,10.355797965855,10.4594469174456
"ENSMUSG00000017686",10.5421933437239,10.5727430644333,10.6461328412895,10.6507989136066,10.7669771723991,10.6870208680756
"ENSMUSG00000017692",8.69224215212513,8.44381220128643,9.05396759151671,8.57831245826402,8.88588597017332,8.88335098145493
"ENSMUSG00000017697",7.97836102768641,7.97427855354956,8.02779455309135,7.95953490859154,7.8966357743874,7.77309145541255
"ENSMUSG00000017707",14.9738375314798,14.9091411485995,14.2065141089376,14.5083990707515,14.865328993403,14.9843393921935
"ENSMUSG00000017713",8.06767864372836,8.0418376911329,8.06327581373962,8.14607850681742,7.96974088449381,7.76224836372049
"ENSMUSG00000017715",9.15216388877137,9.11687890874986,9.66077581573817,9.53087792863495,9.38767731936009,9.36377057583096
"ENSMUSG00000017716",7.53696301334681,7.91774806790404,9.34529614792447,8.88072895016777,8.3523363087118,8.02716087226453
"ENSMUSG00000017718",8.50840624227985,8.558419775194,8.24028973952978,8.25813252596051,8.34187443969865,8.11631282455081
"ENSMUSG00000017720",7.52285134013194,7.54155111990206,7.44040055543995,7.58849370897227,7.42271598593105,7.57319544010008
"ENSMUSG00000017721",10.920599214291,10.9983464150115,11.6400665706413,11.6353851225402,11.2683500484338,11.2798509547464
"ENSMUSG00000017723",9.25107443951643,8.79806853508405,11.0865476086312,11.0409355113963,9.13001303662196,8.69263053372768
"ENSMUSG00000017724",9.98053344209408,9.42595780786748,8.40053000026578,7.93611329433651,8.66322434782298,8.87626510664091
"ENSMUSG00000017734",8.68133395473672,8.58428185303887,8.72534072779485,8.79387740409131,8.85597380308603,8.64628805515142
"ENSMUSG00000017737",7.63819914771505,7.6488027849179,7.85127329401461,7.54754944418219,7.45906962456614,7.49315327766316
"ENSMUSG00000017740",7.78276758219323,7.76069746048609,7.42187258449017,7.47103229388216,7.52400695828885,7.61601096887019
"ENSMUSG00000017747",8.38750812235472,8.36367433170774,8.41039600353466,8.43703812356362,8.36783780091924,8.29075584288849
"ENSMUSG00000017754",11.4638684224173,11.5566865991124,11.9340572382591,12.3434172963743,12.6261631832063,12.6907459606789
"ENSMUSG00000017756",10.2698522881976,10.2407364732381,10.2523244603162,10.3571383509213,10.1392768966909,10.0968534805411
"ENSMUSG00000017760",11.0116141243781,11.0549895258082,11.3023279193055,11.6103406857428,11.5974002141144,11.7119774765387
"ENSMUSG00000017764",8.84181924538526,8.62613870060221,8.89234272522218,8.90942837618063,8.87599508182626,8.71311178059639
"ENSMUSG00000017765",10.0612144968726,9.94128821553894,9.63695310680555,9.70217259984345,10.3930129739055,10.4053023835574
"ENSMUSG00000017767",7.88664325977058,7.79093896208693,7.81449922370041,7.81671317158319,7.87071550698469,7.99535000800601
"ENSMUSG00000017774",11.5760426096791,11.4113326962111,11.5219690865477,11.3977700142428,11.4689818974273,11.4845310879249
"ENSMUSG00000017776",11.5950118654512,11.5854003275434,11.9413739700527,11.855317013683,11.95193924936,11.8683260206274
"ENSMUSG00000017778",8.99798602342858,9.21280871306641,9.60516165135495,9.46863492699204,9.11364425074383,9.08832536544697
"ENSMUSG00000017781",11.3029885091968,11.3865174299753,12.3093634667149,12.1896301014168,11.8490566340657,11.7808855594173
"ENSMUSG00000017801",9.28548211327109,9.30939156573755,9.54125227021938,9.47886964519934,9.4358749269972,9.28338089389467
"ENSMUSG00000017802",11.4214789916592,11.1382297329895,11.0449328914003,11.1026430180355,11.4715237880769,11.2419632877128
"ENSMUSG00000017830",7.97109406237033,7.70714665207153,8.78712924219431,8.07467282676816,7.38280118005174,7.45703467518308
"ENSMUSG00000017831",11.2178065529567,11.4812693436044,11.0598381790085,11.0773627943618,11.2310050048948,11.4764019569173
"ENSMUSG00000017837",9.46329436995513,9.40165988325401,9.67882355730786,9.56575121842552,9.56116065033508,9.36377057583096
"ENSMUSG00000017843",11.1638036102196,11.202745017349,11.4239451441468,11.2846308400964,11.292142070974,11.3300644094289
"ENSMUSG00000017858",9.76763199617287,9.81050488381377,9.93799629525617,9.86682642649502,9.7615595019182,9.7784582071785
"ENSMUSG00000017861",7.66095149032492,8.86054162660011,8.42502877078483,8.07467282676816,7.69260243789371,8.09482724545016
"ENSMUSG00000017897",9.39205100585888,9.43685888887556,11.4918617200693,11.6991240273385,10.1950501012896,10.1335700922812
"ENSMUSG00000017929",9.09321059187572,8.96750487159443,9.48663255688502,9.18601033974312,9.12729920073305,8.97528019661342
"ENSMUSG00000017950",7.52285134013194,7.68445115760084,7.18158572058652,7.21990266448526,7.28621275588645,7.45703467518308
"ENSMUSG00000017969",7.79200274682622,7.99738809106474,7.52296440272508,7.48734146310881,7.63342078429746,7.60209755414284
"ENSMUSG00000017978",10.6622514282918,10.6711411353463,9.39481588138498,9.91812868221763,10.0553577371867,10.2029203600452
"ENSMUSG00000017999",9.97780771751893,10.1056858708809,10.3275382169774,10.0656065764221,9.99505166709299,9.97744400823886
"ENSMUSG00000018001",11.1296707373906,11.0713512610077,10.3309148305324,10.3914059152805,10.8445626569782,10.953773634633
"ENSMUSG00000018008",7.53696301334681,7.31474144978355,7.65647732041947,7.5031008733372,7.38280118005174,7.23025381318495
"ENSMUSG00000018012",8.46074133461335,8.27132540723509,8.6797300832093,8.5186739739159,8.65530790661394,8.39772708231675
"ENSMUSG00000018040",9.91930223499776,9.8592083992588,10.0900050925569,9.79101298709808,9.79008298276527,9.74386705522691
"ENSMUSG00000018042",11.9859409367805,12.1566301272367,11.8004047048078,11.6906163021944,11.5130752727091,11.9381966935028
"ENSMUSG00000018068",9.93907800374491,10.2260818888426,10.4254890723172,10.4134517241757,10.0906011305463,10.0737718903028
"ENSMUSG00000018076",12.0689987322459,12.0590974026692,11.7789148005815,11.6053695678218,12.0012758337934,12.2149486209907
"ENSMUSG00000018102",9.16711340940612,9.38370838319957,10.3331614361302,10.1929593097484,9.79670974391675,9.57956731814486
"ENSMUSG00000018126",8.08707956750012,7.7182043048549,7.25578397550325,7.48734146310881,8.20729785960195,7.8349203837609
"ENSMUSG00000018143",11.7529815297599,12.0844417589858,10.5816701050411,10.99803834355,11.243561672808,11.7870291270312
"ENSMUSG00000018160",11.1266374857363,11.2733417081992,11.2257647177137,11.0812812120704,11.1721603685898,11.1022830040296
"ENSMUSG00000018166",11.0765826690484,10.7823913226546,10.0452844146753,9.95323678897164,10.0121443445004,9.90550359986612
"ENSMUSG00000018167",8.80940286296355,8.69403142056935,9.18718849587289,9.21366325487188,8.77246677819736,8.70904354286181
"ENSMUSG00000018168",7.88664325977058,7.46127441591145,7.45815448890051,7.48734146310881,7.28621275588645,7.51021666274535
"ENSMUSG00000018171",11.8275829000613,12.3975220122793,12.5436183782244,12.9513010703263,12.1231930447683,12.4094108159416
"ENSMUSG00000018189",9.33656608416509,9.44335744345815,10.2235080820922,9.98041738228867,9.8309892937275,9.67778158260008
"ENSMUSG00000018196",9.42304677582907,9.55528844157995,9.18977022570692,9.29564026807868,9.50099119925427,9.47821179602078
"ENSMUSG00000018199",11.0383438663896,11.1446846780945,11.090511417507,11.0819332409792,11.2712727223342,11.1576281303685
"ENSMUSG00000018209",10.2665239590128,10.3483038924829,10.6031743872797,10.5551004513296,10.60811963819,10.4879346563373
"ENSMUSG00000018217",11.1046064765167,11.2008883609894,9.13445281897779,9.38820306190602,10.4809725273724,10.7205748911261
"ENSMUSG00000018238",7.56407755990513,7.6488027849179,7.38203684006282,7.33440046819833,7.31323349072452,7.52670342270674
"ENSMUSG00000018239",8.02071565285315,8.28823150011514,8.59541259182075,8.42282583269962,8.38311691008345,8.13731583544577
"ENSMUSG00000018286",10.0326496753374,9.92464614902228,10.4882268752831,10.3829164480404,10.1521481523268,10.1543244216827
"ENSMUSG00000018287",9.93063701080883,10.0216463274295,10.1151211540225,9.97189106349241,10.0192051023707,9.89065880492996
"ENSMUSG00000018293",11.5327671135172,11.6753921832387,12.3000062436292,12.2097011312005,11.947932896666,11.9326668411076
"ENSMUSG00000018322",9.54036438666346,9.54730661233117,9.77740736230532,9.79101298709808,9.70444898226414,9.52875652145374
"ENSMUSG00000018326",12.0595095819983,12.3239790580733,12.544819032863,12.4322609612,12.3602652918744,12.3792526178358
"ENSMUSG00000018334",8.68133395473672,8.56710536775053,8.08391250997796,8.02614877188812,8.3523363087118,8.34840582319169
"ENSMUSG00000018339",10.4447453661776,10.5455737044622,10.9622252709326,10.7634605364708,11.7591923333948,10.0369286090644
"ENSMUSG00000018340",11.6154633750285,11.5440636244644,11.0838989637557,11.3176392853148,11.3650737429745,11.3100672891817
"ENSMUSG00000018341",8.97518625341182,9.08892649735265,8.32879824979682,8.26922554103054,9.10261576599226,9.06711113037451
"ENSMUSG00000018347",8.63286632889946,8.82970153314249,8.68359839082187,8.75876224777459,8.61078649019738,8.57085488602282
"ENSMUSG00000018362",9.08003164237634,9.37918270198876,10.807691393015,10.5729010960947,10.2000125138084,10.0752256689633
"ENSMUSG00000018363",11.6961141561351,11.7231047665108,11.4717711281021,11.65956495053,11.8250272135259,11.9931166494744
"ENSMUSG00000018372",9.29450851856094,9.35170249425021,8.87596681985858,9.17580827553126,9.08027256013346,9.12682242204271
"ENSMUSG00000018377",12.3460526588545,12.1896999426514,12.0028086388503,12.1220026737374,12.522285617459,12.4927909582553
"ENSMUSG00000018378",11.0266702573987,10.9085632486755,10.391432935849,10.6321670022676,10.9888485775814,11.0816805648179
"ENSMUSG00000018379",12.0051828814891,12.1993199995529,13.0165541470492,12.7429221203872,12.505046898798,12.212995456253
"ENSMUSG00000018381",9.26494507486728,9.20249077815106,9.34300108062892,9.60161853280816,10.1249810657291,9.77305370341662
"ENSMUSG00000018387",8.54184314359266,8.29380549273665,7.59370640967853,7.78848882043224,7.68120724950299,7.64287953918753
"ENSMUSG00000018395",9.28548211327109,9.31891081604311,9.25762563978077,9.1047739935178,9.3899060548951,9.30138586541011
"ENSMUSG00000018398",10.8516390446181,10.5088558949459,10.3751828892284,10.4696168766404,10.6274851217121,10.7650130474528
"ENSMUSG00000018401",10.4009867145453,10.7118145157487,10.6022461447913,10.7010275596225,10.634793713271,10.1989341428437
"ENSMUSG00000018405",8.32911483982579,8.24250863657345,8.38555975597855,8.31770877223012,8.21327818375282,8.25455394352168
"ENSMUSG00000018411",8.57031482395895,8.44381220128643,8.18074579205597,8.32295820109572,8.53843046179496,8.62460487242234
"ENSMUSG00000018412",11.7537666405121,11.7453209457574,11.4813491922331,11.6486244925856,11.7212723840531,11.871632935336
"ENSMUSG00000018415",10.7150472069944,10.8653849377112,10.3059636913553,10.4736161758574,10.8199668229377,10.6756583593217
"ENSMUSG00000018417",9.5004495863409,9.52307610542408,10.7569564423752,10.3197964279549,9.88475382754228,9.61444589630397
"ENSMUSG00000018425",11.1965644638878,11.178418944717,10.3454543925141,10.3063779351064,10.6006724538645,10.7141120432404
"ENSMUSG00000018427",9.38786363725082,9.31891081604311,9.36803251857067,9.53087792863495,9.03146554341971,8.81806941816692
"ENSMUSG00000018428",9.8685978656992,9.83019200939525,10.0819794182183,9.79910656258114,9.85338030656771,9.74017494633948
"ENSMUSG00000018433",9.88327440357681,9.96957400988084,10.5151347096743,10.1319970427746,10.1674397814857,9.79454612548735
"ENSMUSG00000018442",10.0088370968463,10.3267496738263,10.294475020028,10.3418814449375,10.2957609891198,9.89562468723934
"ENSMUSG00000018446",9.84027788497823,10.0553147600038,11.0167339667564,10.5351632605883,10.06220446278,10.0562079504985
"ENSMUSG00000018449",8.40628397962155,8.41445121738568,8.26878008219626,8.34369653300298,8.40810852046474,8.24839281343185
"ENSMUSG00000018451",7.85358010344092,7.82938260194791,7.33738233202791,7.39890914256483,7.5535072717499,7.68106860508835
"ENSMUSG00000018470",7.58988333584739,7.42474797755141,7.52296440272508,7.58849370897227,7.53896902939326,7.57319544010008
"ENSMUSG00000018474",11.8357617314409,12.1096769954239,12.4418544395412,12.417399668856,12.4150904246219,12.5927882573532
"ENSMUSG00000018476",12.0799909570466,12.6597511100276,11.6606149442676,11.8583578023568,11.8910202461659,12.7410674833313
"ENSMUSG00000018481",11.8171057966687,12.0601197870506,11.6269596172386,11.6521345026359,11.8309733923609,11.9546599357229
"ENSMUSG00000018500",8.58627244213633,8.38936263611082,8.46778852039824,8.31243275614333,8.48903703439659,8.12336606189331
"ENSMUSG00000018501",12.7021473525996,12.8442639053196,12.6687151968848,12.6475721846163,12.7985654062836,12.8777691989898
"ENSMUSG00000018507",7.56407755990513,7.52651867254265,7.38203684006282,7.33440046819833,7.45906962456614,7.45703467518308
"ENSMUSG00000018509",7.88664325977058,7.97427855354956,8.13678807519458,8.09469787352686,7.72563276615953,7.69329745287643
"ENSMUSG00000018537",10.0879484033855,9.99729814971234,9.71422322855324,9.82152006484381,9.99791499595176,10.1828755001763
"ENSMUSG00000018541",9.94188034948212,10.1658904676867,9.76230236959577,9.71080260799647,9.84542492995782,9.99139753942562
"ENSMUSG00000018543",7.66095149032492,7.46127441591145,7.38203684006282,7.41814870960734,7.47617037048595,7.51021666274535
"ENSMUSG00000018547",9.90930808109963,9.77536416570259,9.85844839873766,9.76644414647309,9.99361780030022,9.87397662276399
"ENSMUSG00000018548",9.95025375832114,10.1761027218582,10.1281619045966,9.97189106349241,9.99934446420718,9.83999907175011
"ENSMUSG00000018554",8.33410606648201,7.96643377117868,8.02779455309135,8.2183158518611,8.36269573756902,8.30254436800051
