"gene","Subject 1 - CSU v3","Subject 1 - CSU v6","Subject 2 - CSU v3","Subject 2 - CSU v6","Subject 3 - CSU v3","Subject 3 - CSU v6","Subject 4 - CSU v3","Subject 4 - CSU v6","Subject 1 - non-CSU","Subject 2 - non-CSU","Subject 3 - non-CSU","Subject 4 - non-CSU","Subject 5 - non CSU","Subject 6 - non CSU","Subject 5 - CSU v3","Subject 5 - CSU v6","Subject 6 - CSU v3","Subject 6 - CSU v6","Subject 7 - CSU v3","Subject 7 - CSU v6","Subject 8 - CSU v3"
"ENSG00000177731",12.74492,13.1909,13.06143,12.77979,12.86945,12.65437,12.61442,12.79329,13.04208,12.87673,12.81163,12.96077,13.02379,12.88389,13.26647,13.39554,13.18336,12.57226,13.20294,13.02076,12.9396
"ENSG00000177733",10.24844,10.98463,10.6899,10.34009,10.49745,9.847021,9.421599,10.37465,10.71352,10.47494,10.82048,11.19567,10.66545,11.65775,10.89134,11.22347,11.2067,10.7172,10.707,10.66208,10.37152
"ENSG00000177879",12.30301,12.81377,11.74347,11.24993,12.02167,11.97676,10.82021,11.68578,11.19646,11.78788,11.59367,11.41586,11.81726,11.19993,11.78598,11.60071,11.51597,11.44958,11.4046,11.38838,11.31438
"ENSG00000177885",12.5288,12.53863,12.7732,12.7253,12.63417,12.54664,12.38816,12.37178,12.08068,12.36604,12.18142,12.14436,13.45338,13.68387,13.48829,13.48941,13.30112,13.00581,13.62191,13.45623,13.31957
"ENSG00000177889",10.73417,10.31163,10.53483,10.20463,10.47542,10.66096,10.24893,10.22262,10.54096,10.7485,10.11514,10.1202,10.84232,10.32642,10.43515,10.27797,10.62547,10.18071,10.48202,10.33508,10.67605
"ENSG00000177917",12.92755,12.16046,13.24499,12.55504,12.92909,12.78653,12.48003,12.58447,12.9287,12.52851,13.12628,13.2926,12.72096,12.63078,13.04101,12.9274,13.13285,13.17348,13.40937,13.32018,13.56486
"ENSG00000177954",15.3948,15.30681,15.35151,15.52428,15.41059,15.24277,15.46389,15.53391,15.68455,15.2141,15.55078,15.59464,14.67521,14.67765,14.82137,14.73679,14.89394,14.72437,14.43354,14.69664,14.49159
"ENSG00000177971",13.45012,13.21779,12.8364,12.95737,12.86747,13.29858,13.50145,13.21743,13.65077,13.20809,13.41695,13.697,12.89028,11.82789,12.39606,12.59918,12.26582,12.56447,12.39636,12.03207,12.22423
"ENSG00000177981",13.60549,13.45609,13.71801,13.55043,13.74154,14.02986,13.51392,13.8227,13.62116,14.06938,13.99556,13.56535,13.58253,13.67715,13.6354,13.77162,13.49597,13.50786,13.86176,13.87064,13.65356
"ENSG00000178149",10.12184,10.0728,9.292277,9.755065,9.820139,9.370213,10.03639,9.326118,10.33995,9.752977,10.08381,10.30245,9.596085,9.311651,9.713793,9.775881,9.482125,9.284157,9.508505,9.397633,9.670185
"ENSG00000178177",12.74326,12.56088,12.48359,12.50585,12.61303,12.50389,11.80843,12.24125,11.76952,12.51583,11.54748,11.12334,13.04471,13.05598,13.05598,12.95001,12.88246,13.08171,13.0581,13.13744,13.28176
"ENSG00000178381",12.57223,12.59468,13.26754,12.85907,13.25191,13.46208,13.15778,13.23062,13.01031,13.96145,12.82473,12.78324,11.97097,12.46632,12.87887,12.80551,13.20934,12.90598,12.38708,12.25802,12.10455
"ENSG00000178386",10.10983,9.287632,9.627073,10.41545,10.27513,9.993759,9.359329,9.179225,10.22964,10.20585,9.653106,10.39737,10.50338,9.715952,9.415776,9.773715,9.408092,9.87585,9.857897,9.78692,9.956741
"ENSG00000178449",12.31356,11.8985,12.28142,12.41614,12.18303,12.413,12.54771,12.18076,12.66365,12.84307,12.53535,12.67775,12.04553,12.06701,11.95523,11.81386,11.99436,11.93839,12.12528,12.17276,11.39598
"ENSG00000178538",11.39724,11.12442,12.59795,11.98914,12.05084,11.9108,11.18922,10.59075,11.10237,11.69863,11.48847,11.60698,12.43221,12.0893,10.97962,10.81668,12.09584,11.98778,12.32472,12.62177,12.09224
"ENSG00000178573",15.99892,15.77564,16.0686,16.05393,16.0514,16.3593,16.14799,16.1701,16.36959,16.36874,16.32771,16.35756,15.64194,15.13594,15.81793,15.82985,15.68835,15.84633,15.96137,15.96192,16.09014
"ENSG00000178607",14.78886,14.73643,14.49255,14.54455,14.99791,14.8569,14.36594,14.66081,14.5734,14.78798,14.73141,14.72967,14.86705,15.23635,15.10597,14.85475,14.96935,15.1359,15.33079,15.41994,15.46125
"ENSG00000178764",12.42892,12.22404,12.96315,12.82673,12.75063,12.82997,12.92139,12.70197,12.81321,12.86175,12.89296,12.96204,11.99469,12.42254,12.12153,12.29463,12.18103,12.26804,12.06316,12.06502,11.84408
"ENSG00000178821",10.02779,9.915977,10.09242,10.40555,10.3132,9.978662,9.831994,9.923181,10.13163,9.919011,10.28116,10.09803,11.37834,11.86031,11.6144,11.58949,11.58815,11.59947,11.63024,11.61337,11.68661
"ENSG00000178952",11.93611,12.09026,12.17959,11.90171,11.70989,11.68635,11.57903,11.28401,11.6095,12.13588,11.73077,11.3533,11.12399,10.88157,11.09327,11.26719,11.14761,10.75255,11.21745,11.23207,10.97832
"ENSG00000178971",9.990534,9.656296,10.14903,10.28587,10.31669,10.31493,10.79657,9.946147,10.68096,9.965947,10.19021,10.81123,10.31584,10.83697,10.20166,10.64778,10.33969,9.95303,10.50007,10.35225,10.49985
"ENSG00000178980",13.3865,13.01694,13.40828,13.12161,13.47673,13.34293,13.09502,13.33319,14.04199,13.77198,13.51142,13.52665,12.29203,11.80477,12.48624,12.47701,12.50809,12.47913,12.69312,12.49688,12.92714
"ENSG00000178982",15.09887,15.09126,14.84975,14.61972,14.8216,15.04537,14.99849,14.73741,14.58798,15.10001,14.62354,14.55869,14.30743,13.92583,14.23436,14.4001,14.12439,13.98334,14.11992,13.98932,14.18804
"ENSG00000178988",13.83707,13.30822,13.93273,13.73875,13.79116,13.81774,14.17408,13.91163,13.67479,13.23689,13.80025,13.99079,13.19145,13.79849,14.13135,14.26254,13.97257,13.99041,13.7572,13.61067,13.26351
"ENSG00000179010",12.13252,12.53946,12.56184,12.11522,12.48057,12.15835,11.48703,11.21235,10.55109,12.06346,10.43341,9.785285,12.2231,12.35144,12.62135,12.70182,12.30044,11.98337,12.32014,12.3161,11.11816
"ENSG00000179085",11.97415,11.83176,11.2671,10.99091,11.19881,10.97288,12.39458,11.65277,11.84978,11.47058,11.91384,11.97261,10.21875,9.79839,10.15474,10.41382,9.810566,9.909195,10.03219,9.976288,9.70747
"ENSG00000179091",12.00141,12.25323,11.24161,11.50769,11.43723,10.90076,12.52337,11.62403,11.8784,11.71481,12.34888,12.5542,10.88716,10.70686,10.82429,11.28063,10.92194,10.28586,10.5582,10.32878,10.22061
"ENSG00000179115",10.30671,10.58819,9.910457,10.06586,10.0659,9.230779,10.0809,10.54558,10.46656,10.1448,10.35663,10.15638,9.695331,9.934546,9.70732,9.922143,9.917335,9.824927,9.967863,9.856856,9.705434
"ENSG00000179134",12.52452,12.6541,12.7088,12.92447,12.9837,12.84052,12.16625,12.52028,12.55438,12.50934,12.7157,12.57228,13.41251,13.77983,13.5514,13.34044,13.49704,13.67825,13.33277,13.51084,13.56812
"ENSG00000179152",10.77826,10.57518,11.02478,11.26647,11.24234,11.4906,10.94609,11.16801,11.80646,11.55868,11.44337,11.64522,10.97818,11.59007,11.6834,11.42613,11.34076,10.96192,11.11251,11.1802,11.34237
"ENSG00000179218",11.32221,11.58884,11.45714,11.47894,11.52907,11.10706,10.29483,11.265,11.22426,11.16133,11.24075,11.08983,13.07004,12.68699,12.94451,12.76042,12.31312,12.49998,12.58748,12.37392,12.29952
"ENSG00000179262",10.48383,10.7159,9.764846,10.00544,9.555828,9.71649,9.83608,10.22067,10.64434,9.965854,10.30187,10.55516,10.44286,10.19627,10.19578,10.35431,10.45943,9.470851,9.862147,9.769305,9.229085
"ENSG00000179295",10.8414,10.64468,10.75031,10.50656,10.91183,10.70547,10.69078,11.01262,10.38857,10.77517,10.41389,10.35127,11.46593,11.49702,11.52761,11.44765,11.40638,11.33102,11.51355,11.50598,11.54966
"ENSG00000179335",10.33861,10.23841,10.83417,10.64361,10.55597,10.57342,10.68919,10.86253,11.07057,10.43372,10.91846,10.95467,10.40329,10.92344,10.5568,10.66646,10.62354,10.47051,10.56888,10.21523,10.4433
"ENSG00000179348",16.03447,15.69327,16.26655,16.36522,16.06513,16.0962,15.63368,16.01995,16.50756,16.1682,16.28364,16.52822,16.37381,16.57196,16.29909,16.37573,15.97974,16.07469,16.4264,16.34369,16.46178
"ENSG00000179542",8.866005,8.607871,10.076,9.683555,10.81047,11.15808,9.63881,9.27447,10.32779,10.421,10.90912,9.859754,10.69638,8.183244,9.826447,10.13741,9.297838,9.931691,10.94012,10.90621,9.872443
"ENSG00000179639",16.79375,16.77491,16.82176,16.82967,16.81973,16.73201,16.62538,16.76041,16.92071,16.6607,16.70118,16.76288,17.19512,17.06755,17.57383,17.45285,17.38662,17.4311,17.40216,17.4013,17.42155
"ENSG00000179750",12.22612,12.11851,13.23632,13.32057,12.91475,12.39649,12.48535,12.78701,13.21005,13.59274,12.5602,12.69928,12.62681,13.94629,13.04263,12.97336,13.1149,13.1197,14.25491,13.96784,13.26424
"ENSG00000179820",12.75772,12.40333,12.80306,12.20306,12.7451,12.4782,13.03518,12.88438,13.4712,12.83553,13.83893,13.6452,12.2521,12.37887,12.1127,11.8428,12.4169,12.01368,11.58206,11.43995,12.56534
"ENSG00000179912",12.78367,12.75116,13.10671,13.06158,13.09401,12.90668,13.29094,12.97505,12.99201,12.79424,13.07152,13.08492,11.68665,12.29281,12.02755,12.22414,12.07891,11.76468,12.02778,12.10418,11.94565
"ENSG00000180182",10.74919,10.07172,10.65959,10.36244,10.5759,10.43907,10.05657,10.03466,10.72291,10.57676,10.97694,10.44824,8.957227,9.179838,10.04633,10.11291,9.809813,9.661174,9.787011,9.696299,9.444502
"ENSG00000180198",11.94436,11.44075,12.24309,12.70382,12.25674,12.50366,10.50236,9.949966,11.93614,11.94361,12.26307,11.21962,12.95021,12.34962,12.38355,12.15017,12.66564,12.70681,12.56759,12.56759,13.28647
"ENSG00000180233",10.08961,9.806555,10.20236,10.29408,10.18977,10.2558,10.24864,10.23466,9.82542,10.00082,10.12905,10.29755,10.44233,10.29654,10.32573,10.25678,10.43514,10.56243,10.40379,10.55781,10.54147
"ENSG00000180316",12.0117,12.15485,13.29655,13.05365,12.77392,12.67796,13.03355,12.68936,13.23068,12.81723,12.76081,13.2979,13.30529,13.19875,13.37836,13.14054,13.17477,13.1421,12.98642,12.89019,13.06112
"ENSG00000180353",10.96535,10.9352,10.86646,10.98939,11.18394,10.66686,10.63894,11.05852,10.23161,10.78467,10.75906,10.67779,11.19016,11.81331,11.12942,11.38167,11.42858,11.38868,11.57511,11.45779,11.40065
"ENSG00000180357",11.29595,11.15927,11.85561,11.83989,11.99502,11.67688,11.53857,11.59288,11.31267,11.66849,11.29451,11.8692,12.33306,12.88658,12.45509,12.66034,12.21113,11.95256,12.31095,12.35874,12.90923
"ENSG00000180488",11.18338,10.37347,10.91418,10.95461,10.92239,11.10635,11.57733,10.80837,11.01303,11.21396,10.86725,10.92026,10.87695,10.74904,10.40852,10.72133,10.29866,10.49705,10.70277,10.73411,10.86729
"ENSG00000180535",12.16568,12.15531,12.68416,12.55326,12.79134,13.06401,12.33979,12.53614,12.62536,12.77816,12.55366,12.59903,11.97437,12.00745,12.2718,12.21658,11.92066,12.201,11.86987,12.2229,12.64108
"ENSG00000180573",13.06624,12.97987,13.05877,12.86091,12.98485,12.38004,12.96396,12.9171,13.47331,13.52652,13.19431,12.7716,12.65415,12.68585,12.90983,12.99824,12.88208,12.85149,13.07519,13.09955,12.80211
"ENSG00000180628",10.38064,10.4568,11.11125,10.64022,10.82909,10.50508,10.66899,10.74976,10.3158,10.54208,10.91728,10.13468,9.664599,10.00982,10.15338,9.964075,10.13242,10.2835,9.941931,9.968971,9.957476
"ENSG00000180879",12.32733,12.47767,11.65542,11.25562,11.77267,11.88568,12.62542,12.4437,12.47723,12.10532,12.52029,12.27544,10.70158,10.33875,10.57499,10.51246,10.55668,10.19525,9.922903,9.720822,9.999228
"ENSG00000180884",11.09233,10.99439,11.33562,11.25299,11.62082,11.69697,10.24497,11.19795,11.70398,11.24379,11.84354,11.38284,11.77543,11.37212,11.6973,11.43472,11.50269,11.65746,11.90048,11.63955,12.10051
"ENSG00000180953",11.84087,12.173,12.56932,12.45251,12.48063,12.363,12.67915,12.32071,12.57068,12.11112,12.60577,12.1411,11.4357,11.27619,11.43792,11.43069,11.45189,11.50673,11.49195,11.40154,10.87421
"ENSG00000180957",10.27307,9.96815,10.38691,10.66218,10.69653,10.58497,10.47317,10.38927,10.0792,10.44939,9.802743,9.895175,11.20925,11.2466,11.22274,11.09518,10.87009,10.86786,10.93418,11.01763,11.32081
"ENSG00000181029",9.707368,10.32623,10.38503,10.24922,11.04995,10.82722,11.96794,11.2066,9.946058,9.37992,11.37195,11.42781,8.819361,8.537183,8.479042,8.601744,9.126258,8.088348,8.867846,8.445894,7.881981
"ENSG00000181038",12.30637,11.97426,11.85849,11.7456,11.89266,12.425,11.81208,11.65697,11.94764,12.20086,11.78372,11.50747,11.64654,11.33432,11.25177,11.28716,11.34366,11.26083,11.23736,10.99645,10.71277
"ENSG00000181061",10.97555,10.84879,10.93022,10.70395,10.5614,10.70346,10.29038,10.09138,10.26678,10.78913,9.94759,9.99796,10.56086,10.42956,10.44547,10.50477,10.30545,10.50258,10.46817,10.44547,10.25749
"ENSG00000181090",9.563545,10.0111,10.20384,10.4763,10.22767,10.06224,9.91387,10.08042,10.10769,10.10618,10.09063,10.16259,9.794088,9.846428,9.856323,9.991761,9.592043,9.616955,9.664841,9.813605,10.02649
"ENSG00000181192",9.963023,10.05539,10.45098,10.44346,10.27325,9.951949,10.29619,10.22325,10.24605,9.939345,10.42425,10.30304,10.18697,10.49254,10.66806,10.82665,10.60701,10.29546,10.60726,10.8648,10.35255
"ENSG00000181404",13.79448,13.6643,13.79788,13.93858,13.60042,13.57148,13.52582,13.84647,14.01647,13.82784,14.04572,13.82608,12.24671,12.6717,12.92679,12.75737,12.56767,12.19587,12.52271,12.35022,12.6517
"ENSG00000181472",10.45539,10.30589,10.42869,10.14574,10.95767,10.98638,9.836478,10.38969,10.6906,10.85104,10.4002,10.44428,9.745035,9.808372,10.28276,10.13128,10.27122,10.24114,10.04984,10.39215,9.771076
"ENSG00000181555",10.73139,10.51105,11.00829,10.97983,11.04992,10.3242,10.99955,10.78514,10.66199,10.71414,10.19729,10.50984,12.02214,12.1018,11.79551,11.89956,12.0457,11.83473,12.24666,12.21983,12.04009
"ENSG00000181722",14.10349,13.73454,14.57865,14.68605,14.52363,14.55153,13.89352,13.87318,14.03354,14.25174,13.43023,13.69414,14.51483,14.6083,14.55721,14.33613,14.49208,14.72645,14.48584,14.74305,15.13329
"ENSG00000181788",9.952583,9.966736,10.86079,10.54036,10.20715,10.84291,10.5198,10.70577,10.26447,10.68372,10.35928,10.92618,8.979249,9.069261,9.502101,9.508888,9.725761,9.415633,8.463573,8.917477,8.533538
"ENSG00000181789",11.52459,11.29141,11.11124,11.03486,11.04178,11.10642,10.87753,10.97138,11.07008,11.1126,11.273,11.11831,11.47937,11.50955,11.7816,11.8337,11.50345,11.02522,11.51549,11.37903,11.38152
"ENSG00000181827",11.20826,11.15152,11.59569,11.30467,11.65714,11.65509,11.36948,11.41082,11.08302,11.67425,11.01533,10.63413,11.42815,11.5892,11.932,12.03695,11.7943,12.17148,12.01603,12.03949,12.19497
"ENSG00000181852",10.34393,10.75579,11.10857,10.79101,10.5927,9.74334,10.50358,10.7845,10.83362,10.69022,11.01022,10.64016,9.99668,10.34751,10.66913,10.42098,10.26675,10.09345,10.08117,10.2635,10.41408
"ENSG00000181929",14.3235,14.23925,14.58334,14.59871,14.46002,14.83073,14.16736,14.60204,14.46961,14.53501,14.67667,14.43466,14.46656,14.4641,14.15879,14.32821,14.20739,14.37029,14.35029,14.40321,14.48441
"ENSG00000182004",13.56595,13.83012,13.09316,12.90635,13.08416,13.15124,13.49535,13.41362,13.47417,13.42279,13.65345,13.73795,13.32483,12.37793,12.65813,13.00128,12.79317,12.9534,12.85747,12.76429,12.64552
"ENSG00000182087",11.55048,11.29176,11.2889,11.80842,11.34731,9.952269,10.10338,11.37643,12.10507,10.36389,11.81936,12.33896,10.74713,11.08543,11.02864,11.36491,11.19533,10.39255,10.71482,10.24221,10.25484
"ENSG00000182117",14.36222,14.33423,13.97091,13.91852,13.80671,13.43784,14.35682,14.19006,14.92871,14.08182,15.06884,14.48297,13.05568,12.59968,12.98181,12.94629,13.1926,13.16195,12.97184,13.07486,12.80062
"ENSG00000182141",10.93697,10.82804,10.91296,11.1115,11.15303,10.41205,10.01482,10.01075,10.30513,10.91386,9.720364,9.743663,11.31259,11.04092,10.86175,11.03117,10.96646,11.22026,11.36853,11.38627,11.28609
"ENSG00000182154",12.47405,12.08012,12.1541,12.3706,12.29624,11.78596,12.68877,12.2288,12.63792,12.20181,12.4559,12.36712,11.72022,11.60181,11.37178,11.50316,11.59616,11.46927,11.34287,11.59975,11.40096
"ENSG00000182158",12.39392,12.52645,12.49202,12.44544,12.84506,12.62744,12.62573,12.28777,12.54654,12.1866,12.67764,12.61703,11.58388,11.76618,11.59496,11.74016,11.50923,11.3242,11.23673,11.1363,11.58676
"ENSG00000182162",11.84357,11.78008,12.06805,12.07882,12.88731,11.92751,11.50042,12.26672,11.77888,12.02104,12.03794,12.0763,12.43381,13.03573,12.73156,12.56655,12.54997,12.46868,12.75595,12.74337,12.5866
"ENSG00000182179",14.02919,13.73771,14.11169,14.22781,14.2268,14.02009,14.05642,14.03426,14.43561,14.20494,14.4978,14.47501,13.00321,13.64112,13.30517,13.44327,13.14133,13.33877,13.68981,13.377,13.87533
"ENSG00000182180",11.23328,11.55477,10.66084,10.52423,10.60718,10.14527,10.8522,10.56087,10.91891,10.47423,10.36364,10.9085,10.48013,10.24867,10.17601,10.26711,10.38221,9.650758,10.19686,10.07086,9.41418
"ENSG00000182196",10.10755,10.29175,9.770159,9.876612,9.919085,9.127251,9.912052,10.00049,10.07376,9.937783,9.998028,10.10214,9.210235,9.401002,9.191335,9.48907,9.488678,9.123553,9.298458,8.906162,9.347536
"ENSG00000182220",12.21872,12.30432,11.65036,11.23563,11.84397,11.88956,11.76221,12.0408,11.77192,12.15884,12.06186,11.73168,11.79807,11.814,12.31545,12.00218,11.68211,11.80162,11.88523,11.74544,12.23438
"ENSG00000182287",10.6279,10.98314,10.48976,10.27021,10.86386,10.98593,11.11831,11.35086,11.41124,11.09291,11.65602,11.44495,10.19245,10.71485,10.91267,10.68421,11.05366,10.30941,10.66291,10.07003,10.67545
"ENSG00000182446",11.89537,12.4336,12.65247,12.6095,12.39001,11.33855,11.95724,12.41046,12.54993,11.77823,12.1747,12.05918,12.57263,12.63258,12.49703,12.67184,12.18152,11.91992,12.78945,12.44745,12.15907
"ENSG00000182473",10.71095,10.42358,10.91207,11.07919,11.06557,10.28158,9.2035,10.14176,9.72281,10.94549,9.947418,9.787299,10.89641,11.00121,11.07928,10.99414,10.73229,10.87084,10.89326,10.9891,10.88457
"ENSG00000182518",10.14964,10.68026,10.38525,10.24566,10.253,10.52026,10.21457,9.975697,10.59685,10.45747,10.25997,10.31026,10.50239,10.4423,10.77143,10.83512,10.63529,11.02017,10.66678,10.77409,10.795
"ENSG00000182541",10.98907,10.9255,10.90796,11.16697,11.58831,11.48908,10.67278,10.59582,10.79664,11.40613,11.25054,11.59688,11.59522,12.5405,11.514,11.4466,11.89658,11.69881,11.6625,11.45517,11.76961
"ENSG00000182552",10.32094,10.28,10.33088,10.36397,10.02011,10.02321,10.80206,10.44122,10.60106,10.00456,10.73826,10.89635,9.95256,9.751856,9.9393,10.03969,9.870699,9.807604,9.974228,10.20439,9.752251
"ENSG00000182568",14.11819,14.07523,14.48286,14.33715,14.66947,14.54451,13.57367,13.64913,14.03432,14.25228,13.66238,13.9607,14.56353,15.08683,14.78267,14.59587,14.62682,14.35856,14.66806,14.69325,14.78786
"ENSG00000182628",10.56563,10.76256,9.980843,9.675596,9.76335,10.189,9.855511,10.15448,10.14624,9.585632,9.287208,10.14954,9.914986,9.913216,10.05453,9.937979,10.24438,9.878409,9.739199,8.977727,9.59104
"ENSG00000182670",10.57993,10.60221,9.958131,10.53433,10.98478,10.96714,11.20894,10.99075,10.63492,10.95791,9.792003,10.10473,10.9854,11.39739,11.07516,10.76743,11.30972,11.00973,11.50076,11.35661,11.20842
"ENSG00000182718",12.84688,12.55402,13.15619,12.70744,13.24644,12.77948,12.43977,12.37876,12.43909,12.48194,12.5617,12.34392,13.06737,13.25899,13.01859,13.12927,12.82425,12.71367,13.18936,13.37459,13.46926
"ENSG00000182827",11.06781,10.69956,10.92999,11.40082,10.92011,11.05063,11.01151,11.18249,11.11334,11.02363,10.88676,10.90373,11.30069,11.57694,11.72643,11.63295,11.63036,11.66481,11.70189,11.48922,11.64877
"ENSG00000182885",11.16703,11.75008,12.1594,12.20708,12.05566,11.95678,11.74869,11.51167,11.91819,12.28742,11.96766,11.85736,12.1569,13.74023,12.27114,12.33622,13.09751,12.69173,11.82432,11.76801,11.85442
"ENSG00000182899",16.56651,16.51085,16.50027,16.59885,16.4502,16.46848,16.60282,16.61599,16.46172,16.43864,16.57917,16.48765,16.47691,16.19006,16.51266,16.37913,16.50334,16.41352,16.27521,16.28765,16.39755
"ENSG00000182923",12.26488,12.23107,12.54792,12.25332,12.45257,12.8295,12.538,12.41048,11.53451,12.82522,11.70691,11.67257,13.541,13.46882,13.18894,13.42479,12.62041,12.62514,13.56345,13.44872,13.41801
"ENSG00000182944",12.33116,12.26774,12.40764,12.60556,12.40058,12.41453,12.64833,12.11902,12.40159,12.58625,12.42828,12.39483,12.41256,12.68332,12.50419,12.63209,12.56415,12.53591,12.21039,12.29014,12.529
"ENSG00000182986",9.280778,9.317961,9.558767,9.62578,9.437514,9.589876,9.297611,9.060126,9.690039,9.603536,9.26273,9.429569,11.00294,10.93015,10.95439,10.53624,10.80301,11.62256,10.8311,11.06595,11.34124
"ENSG00000183020",11.29334,11.01627,11.02579,11.11866,10.81565,11.02287,10.841,10.76635,11.11216,10.74332,11.594,11.50886,11.56015,11.49451,11.61248,11.2475,11.2826,11.28379,11.45428,11.57437,11.62392
"ENSG00000183049",10.86346,10.29907,11.39575,11.33544,11.50339,11.24141,10.57887,10.29217,11.10376,11.09121,10.19645,10.19717,12.50752,11.83902,11.23519,11.2079,10.96761,10.83351,12.43266,12.25161,11.29935
"ENSG00000183066",10.08617,9.914959,10.30897,10.15074,10.29789,10.65374,10.27821,10.19003,10.25555,10.30186,10.18111,10.26734,9.62002,9.527035,9.761693,9.72865,9.580338,9.89161,9.694171,9.645525,9.711925
"ENSG00000183134",10.38757,10.34055,10.75178,10.45725,10.5529,10.6237,10.84992,10.79052,10.72461,10.66229,10.89898,10.7418,10.61069,10.53797,10.67454,10.82755,10.59374,10.71126,10.96643,11.05004,10.74334
"ENSG00000183155",10.41193,10.50072,10.04808,10.05446,10.50625,9.963289,10.64704,10.52109,10.50795,10.16864,10.59334,10.66246,10.18143,9.938105,9.929321,10.08942,10.40207,10.16109,9.791783,9.799211,9.997061
"ENSG00000183172",12.25696,12.81962,11.85183,11.67276,11.54846,11.08658,11.37005,11.71939,11.20447,11.1445,11.36944,11.35684,10.43299,10.36944,10.70285,10.60725,10.5765,10.18198,9.985163,10.01046,9.897244
"ENSG00000183283",13.621,13.76357,13.72729,13.46203,13.47475,13.65795,13.34264,13.41184,13.08288,13.82358,13.1786,13.27667,12.68613,13.09669,13.12992,13.22669,13.07185,12.88806,12.54778,12.62602,12.69451
"ENSG00000183291",14.45334,14.32068,14.20088,14.27587,14.33829,14.57001,14.02774,14.64065,14.26033,14.56402,14.18638,14.03372,14.17399,14.25726,14.56034,14.51731,14.2833,14.25345,14.29011,14.30634,14.3464
"ENSG00000183323",10.65295,10.41604,11.2426,11.39252,10.79251,10.94453,10.65778,10.50697,10.59477,10.8096,11.53671,11.12064,12.03569,12.43793,12.17603,12.01401,12.10469,12.06884,12.70842,12.90724,12.18981
"ENSG00000183336",11.29752,11.18027,10.25966,10.77016,10.68336,9.510909,11.37997,10.97014,11.42967,10.363,11.33272,10.94703,8.031287,8.984404,7.873039,7.982123,8.820077,7.749691,7.587395,7.268251,7.294336
"ENSG00000183337",10.84533,10.70628,10.79764,11.07799,10.56997,10.74079,10.2967,10.64541,10.80524,11.11801,10.57454,10.39547,11.20722,11.31408,11.54847,11.5109,11.09806,11.09481,10.95306,10.96235,11.21083
"ENSG00000183354",12.70543,12.53238,12.91095,12.92308,13.10335,12.65279,11.83938,12.24958,12.63057,12.80252,11.52375,10.94617,13.59895,13.85332,13.42716,13.56512,13.62718,13.57186,13.75526,13.86602,13.55455
"ENSG00000183426",11.35773,11.66515,11.26122,11.36231,11.55405,10.77187,11.37957,11.25902,11.32568,11.19187,10.98529,11.51149,11.48975,11.58246,11.00496,11.08904,11.70776,11.55972,11.4376,11.24908,11.65132
"ENSG00000183474",11.01057,10.23741,11.16776,11.37556,11.25973,10.93526,10.4691,10.3924,11.36852,11.20589,11.25193,10.39359,11.79158,11.06167,9.749722,10.38722,10.64237,10.81743,10.53732,10.42522,11.83192
"ENSG00000183495",10.81463,10.54108,10.66115,10.84862,10.51017,10.46339,11.23936,10.24904,11.00939,11.10356,10.81245,10.9354,11.02023,10.84459,10.83089,11.10594,10.76736,10.5776,10.64009,10.6542,10.59782
"ENSG00000183513",11.78813,11.58486,11.63561,11.50197,11.17214,11.48115,11.92008,11.46457,11.5298,11.80539,11.69559,11.95967,11.94646,11.85815,11.80887,11.81673,11.68495,11.72176,11.90972,11.92971,11.61746
"ENSG00000183530",11.51629,11.41798,12.41175,12.36308,11.79196,12.17559,10.98902,11.45408,11.15456,12.10624,11.11028,11.237,13.31998,13.43511,13.43182,13.41401,13.21867,13.34392,13.43145,13.81175,13.42041
"ENSG00000183576",10.12923,10.02392,10.12137,9.880276,10.16129,9.899451,9.801623,10.16869,10.39571,10.09695,10.27256,10.63434,10.58763,10.57116,10.74277,10.33667,10.94824,10.79422,10.82512,10.54863,10.73884
"ENSG00000183597",10.1769,10.61342,10.94385,10.95069,10.72068,10.59242,10.51156,10.29572,10.8889,10.83976,10.41576,10.45522,10.36444,10.20639,10.17776,10.24495,10.13312,9.979451,10.29256,10.09405,10.4034
"ENSG00000183621",10.77707,10.78569,10.49829,10.16665,10.40886,9.692587,11.46283,10.71511,11.08219,10.24573,10.31966,10.3144,10.34212,10.09586,9.858434,9.975352,9.669868,9.803622,9.933764,9.640457,9.004601
"ENSG00000183688",16.40815,16.36326,16.11559,16.15536,16.45326,16.37914,16.47373,16.49698,16.3931,16.29325,16.15462,16.26624,15.86421,16.68405,16.10518,16.02614,15.90906,15.89617,16.29832,16.40753,16.18197
"ENSG00000183696",11.44846,10.90335,12.02793,11.5425,12.09811,12.30537,11.72133,11.53251,10.88467,11.75357,11.23824,10.94167,11.16069,11.81237,11.28538,11.37892,11.57514,11.3741,11.46876,11.50508,10.65249
"ENSG00000183726",14.02535,13.96174,14.40226,13.98333,14.11341,14.48086,14.4558,14.46105,14.35603,14.31041,14.2162,14.16749,14.33065,14.37132,14.43032,14.26891,14.35419,14.31757,14.29842,14.29355,14.36606
"ENSG00000183735",10.35028,10.18744,10.9983,10.43341,10.63851,10.5933,9.821281,10.58108,9.95486,10.48616,9.514466,9.653844,11.12288,11.47802,11.50084,11.29436,11.34562,11.27569,11.26556,11.60756,11.26237
